base|N BC|Fournisseur|Dscription|FreeTxt|Pole Support|Comments|Qte Cmd|PU|Remise|Total|Total Ap Rem|N RC|Qte Rec|
YASMINE_FONCIERE|24000259|VISION VOYAGES|Voyage affaire|:MR ABDELLAH YASSINE.|PS17|Basé sur Demande d&#039;achat 24000262.|1.00|19954.00|0.00|19954.00|19954.00|24000270|1.00|
YASMINE_FONCIERE|24000261|GAL SOCRATE|Entretien|:RESERVOIR+FORFAIT DE LA MAIN D&#039;OEUVRE|PS15|Maintenace robinet cuisine siege Basé sur Demande d&#039;achat 24000264.|1.00|570.00|0.00|570.00|570.00|||
YASMINE_FONCIERE|24000262|ASWAK ASSALAM|Repas|Couscous|PS17|Vendredi 24/05/2024. Basé sur Demande d&#039;achat 24000265.|1.00|3344.72|0.00|3344.72|3344.72|24000272|1.00|
YASMINE_FONCIERE|24000263|OUSSAAD NEGOCE|Cartouche|045 CANON NOIR|PS04|Bénificiare en pj Basé sur Demande d&#039;achat 24000270.|2.00|670.00|0.00|1340.00|1340.00|||
YASMINE_FONCIERE|24000263|OUSSAAD NEGOCE|Cartouche|652 COULEURS|PS04|Bénificiare en pj Basé sur Demande d&#039;achat 24000270.|2.00|150.00|6.25|300.00|281.25|||
YASMINE_FONCIERE|24000263|OUSSAAD NEGOCE|Cartouche|652 NOIR|PS04|Bénificiare en pj Basé sur Demande d&#039;achat 24000270.|2.00|180.00|0.00|360.00|360.00|||
YASMINE_FONCIERE|24000263|OUSSAAD NEGOCE|Toner|XEROX 3345|PS04|Bénificiare en pj Basé sur Demande d&#039;achat 24000270.|1.00|2100.00|0.00|2100.00|2100.00|||
YASMINE_FONCIERE|24000265|Best Info Tech|Toner|CF533A|PS04|Bénificiare en pj Basé sur Demande d&#039;achat 24000270.|1.00|640.00|5.60|640.00|604.12|24000283|1.00|
YASMINE_FONCIERE|24000265|Best Info Tech|Toner|CF532A|PS04|Bénificiare en pj Basé sur Demande d&#039;achat 24000270.|1.00|640.00|5.60|640.00|604.12|24000283|1.00|
YASMINE_FONCIERE|24000265|Best Info Tech|Toner|CF531A|PS04|Bénificiare en pj Basé sur Demande d&#039;achat 24000270.|1.00|640.00|5.60|640.00|604.12|24000283|1.00|
YASMINE_FONCIERE|24000265|Best Info Tech|Toner|CF530A|PS04|Bénificiare en pj Basé sur Demande d&#039;achat 24000270.|1.00|590.00|2.47|590.00|575.37|24000283|1.00|
YASMINE_FONCIERE|24000266|MICROSHOP|Toner|HP 207A NOIR|PS04|Bénificiare en pj Basé sur Demande d&#039;achat 24000270.|2.00|730.00|0.00|1460.00|1460.00|||
YASMINE_FONCIERE|24000266|MICROSHOP|Cartouche|045 CANON CYAN|PS04|Bénificiare en pj Basé sur Demande d&#039;achat 24000270.|1.00|664.99|1.48|665.00|655.14|||
YASMINE_FONCIERE|24000266|MICROSHOP|Cartouche|045 CANON MAGENTA|PS04|Bénificiare en pj Basé sur Demande d&#039;achat 24000270.|2.00|664.99|1.48|1330.00|1310.29|||
YASMINE_FONCIERE|24000266|MICROSHOP|Cartouche|045 CANON YELLOW|PS04|Bénificiare en pj Basé sur Demande d&#039;achat 24000270.|2.00|664.99|1.48|1330.00|1310.29|||
YASMINE_FONCIERE|24000266|MICROSHOP|Toner|CF217|PS04|Bénificiare en pj Basé sur Demande d&#039;achat 24000270.|1.00|779.99|1.51|780.00|768.18|||
YASMINE_FONCIERE|24000269|OGICOM|Extincteur|à poudre ABC de 9kg|PS15|Pour Marina. Basé sur Demande d&#039;achat 24000263.|1.00|570.00|0.00|570.00|570.00|||
YASMINE_FONCIERE|24000271|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:EAU 27/05/2024|PS15|FDC+EAU BDV OP Mai 2024 Basé sur Demande d&#039;achat 24000272.|1.00|1147.50|0.00|1147.50|1147.50|24000255|1.00|
YASMINE_FONCIERE|24000271|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:27/05/2024|PS15|FDC+EAU BDV OP Mai 2024 Basé sur Demande d&#039;achat 24000272.|1.00|1728.75|0.00|1728.75|1728.75|24000256|1.00|
YASMINE_FONCIERE|24000273|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:L:28/05/2024|PS15|FDC BDV WE LIVE MAI 2024. Basé sur Demande d&#039;achat 24000274.|1.00|1570.40|0.00|1570.40|1570.40|24000257|1.00|
YASMINE_FONCIERE|24000274|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:L:28/05/2024.|PS15|FDC BDV KPC Basé sur Demande d&#039;achat 24000275.|1.00|1594.25|0.00|1594.25|1594.25|24000258|1.00|
YASMINE_FONCIERE|24000275|DIGIBAY|Télephone Portable|A05S 4/128G|PS15|Bénificiare:Khadija BARKA. Basé sur Demande d&#039;achat 24000276.|1.00|1749.00|0.00|1749.00|1749.00|||
YASMINE_FONCIERE|24000276|OUFKIR SAID|Prestation de service|:installation et programmation camèra 8MP,XVR 4K 16 Chnnel,Disque dur AT surveillance samsung|PS15|Pour MARINA Basé sur Demande d&#039;achat 24000277.|1.00|11485.00|0.00|11485.00|11485.00|||
YASMINE_FONCIERE|24000277|MICROSHOP|PC DELL LATTITUDE 3540 I5-1335U 15.6 FHD 8 GO 512 GO SSD WIN11 PRO 36M||PS04|Bénéficiaire : SAV Basé sur Demande d&#039;achat 24000278.|1.00|8499.99|1.16|8500.00|8401.16|||
YASMINE_FONCIERE|24000278|YEALEAD|Projet Téléphonie CRC ( 3CX+VICIDIAL+2 PASSERELLES+2VPS+5CASQUES+PRESTA+MAINTENANCE)||PS04|+Matériel sous un an de garantie et un mois de support technique offert pour Passerelle OpenVox et Passerelle DINSTAR+Infogérance et Maintenance d&#039;un an (à partir d&#039;un mois après récéption).MP:20%AVANCE60%A LA LIVRAISON20%A LA RECEPTION Basé sur Dem|1.00|57942.83|0.00|57942.83|57942.83|24000265|1.00|
YASMINE_FONCIERE|24000279|ASWAK ASSALAM|Repas|Couscous|PS17|VENDEDI 31/05/2024 Basé sur Demande d&#039;achat 24000280.|1.00|3327.76|0.00|3327.76|3327.76|24000274|1.00|
YASMINE_FONCIERE|24000283|MULTIPNEUS|Pneu||PS17|YM 34825-E-1 Basé sur Demande d&#039;achat 24000285.|1.00|4950.00|0.00|4950.00|4950.00|24000277|1.00|
YASMINE_FONCIERE|24000284|INNOVACORE|Prestation de service|Achat materiel de cuisine||Event AFTER WORK MNO 16/05/2024 Basé sur Demande d&#039;achat 24000281.|1.00|9341.60|0.00|9341.60|9341.60|24000281|1.00|
YASMINE_FONCIERE|24000285|STE TRAITEMENT HYGIENE|Prestation de service|:Désinsectisation|PS18|Pour Marina Basé sur Demande d&#039;achat 24000287.|1.00|2300.00|0.00|2300.00|2300.00|||
YASMINE_FONCIERE|24000287|STE AUDACE AUTO|Vidange|+Filtre d&#039;habitacle wix|PS15|ABODI Abdelghani;Matricule 44664-B-72 Basé sur Demande d&#039;achat 24000288.|1.00|876.29|0.00|876.29|876.29|||
YASMINE_FONCIERE|24000288|DECOKAD|Travaux de peinture interieur|cuisine,acceuil,3 sdb,bureau camelia,couloire open space N°1,salle de conseil,salle de repos|PS18|Siège. Basé sur Demande d&#039;achat 24000289.|1.00|6500.00|0.00|6500.00|6500.00|24000282|1.00|
YASMINE_FONCIERE|24000289|AGEON CONSULTING|Honoraires de service||PS18|MAI 2024 Basé sur Demande d&#039;achat 24000290.|1.00|50000.00|0.00|50000.00|50000.00|||
YASMINE_FONCIERE|24000290|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:livré le 03/06/2024|PS15|FDC SIEGE JUIN 2024 Basé sur Demande d&#039;achat 24000291.|1.00|1825.15|0.00|1825.15|1825.15|||
YASMINE_FONCIERE|24000291|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine||PS15|EAU SIEGE JUIN 2024. Basé sur Demande d&#039;achat 24000292.|30.00|22.95|0.00|688.50|688.50|||
YASMINE_FONCIERE|24000292|ASWAK ASSALAM|Repas|Couscous|PS17|Vendredi 07/06/2024 Basé sur Demande d&#039;achat 24000293.|1.00|2831.53|0.00|2831.53|2831.53|||
YASMINE_FONCIERE|24000293|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:EAU SIDI ALI 05/06/2024|PS15|EAU BDV KPC MAI JUIN 2024 Basé sur Demande d&#039;achat 24000294.|240.00|1.80|0.00|432.00|432.00|||
YASMINE_FONCIERE|24000294|ASWAK ASSALAM|Produits de nettoyage et consommable cuisine|:EAU SIDI ALI 05/06/2024|PS15|EAU BDV WE LIVE JUIN 2024 Basé sur Demande d&#039;achat 24000295.|600.00|1.80|0.00|1080.00|1080.00|||
YASMINE_FONCIERE|24000295|BERMUDES FOURNITURE|Impression|papier en tête(opal)100G|PS15|Basé sur Demande d&#039;achat 24000296.|10000.00|1.18|1.66|11800.00|11603.32|||
YASMINE_FONCIERE|24000296|Nestle Maroc|Capsules|VOLLUTO(Reste en stock 43)|PS15|Bénificiares: LA DG/SIEGE/LES BDV/ECOLE. Basé sur Demande d&#039;achat 24000297.|50.00|65.04|0.00|3252.00|3252.00|||
YASMINE_FONCIERE|24000296|Nestle Maroc|Capsules|ARPEGGIO(Reste en stock 3 paquet)|PS15|Bénificiares: LA DG/SIEGE/LES BDV/ECOLE. Basé sur Demande d&#039;achat 24000297.|200.00|51.96|0.00|10392.00|10392.00|||
